timestamp,time,temp,humid,date
1446973434,10:03:54,15.7,79,11/8/2015
1446973742,10:09:02,15.8,78,11/8/2015
1446974050,10:14:10,15.9,78,11/8/2015
1446974357,10:19:17,16,78,11/8/2015
1446974665,10:24:25,16.2,77,11/8/2015
1446974972,10:29:32,16.3,77,11/8/2015
1446975280,10:34:40,16.6,76,11/8/2015
1446975588,10:39:48,16.9,76,11/8/2015
1446975895,10:44:55,17.1,75,11/8/2015
1446976203,10:50:03,17.4,74,11/8/2015
1446976459,10:54:19,17.6,74,11/8/2015
1446976767,10:59:27,17.8,73,11/8/2015
1446977075,11:04:35,17.9,73,11/8/2015
1446977382,11:09:42,18.1,72,11/8/2015
1446977690,11:14:50,18.3,72,11/8/2015
1446977997,11:19:57,18.5,71,11/8/2015
1446978305,11:25:05,18.8,71,11/8/2015
1446978613,11:30:13,18.9,70,11/8/2015
1446978920,11:35:20,19,70,11/8/2015
1446979228,11:40:28,19.2,69,11/8/2015
1446979535,11:45:35,19.4,69,11/8/2015
1446979843,11:50:43,19.5,69,11/8/2015
1446980099,11:54:59,19.6,68,11/8/2015
1446980407,12:00:07,19.8,68,11/8/2015
1446980715,12:05:15,20,68,11/8/2015
1446981022,12:10:22,20.1,66,11/8/2015
1446981330,12:15:30,20.2,67,11/8/2015
1446981638,12:20:38,20.3,66,11/8/2015
1446981945,12:25:45,20.4,66,11/8/2015
1446982253,12:30:53,20.6,66,11/8/2015
1446982560,12:36:00,20.9,65,11/8/2015
1446982868,12:41:08,21.1,65,11/8/2015
1446983176,12:46:16,21.5,65,11/8/2015
1446983483,12:51:23,21.8,64,11/8/2015
1446983740,12:55:40,22.2,63,11/8/2015
1446984047,13:00:47,22.5,62,11/8/2015
1446984355,13:05:55,22.7,61,11/8/2015
1446984662,13:11:02,23,60,11/8/2015
1446984970,13:16:10,23.3,59,11/8/2015
1446985278,13:21:18,23.6,58,11/8/2015
1446985585,13:26:25,23.7,58,11/8/2015
1446985893,13:31:33,23.9,57,11/8/2015
1446986201,13:36:41,24,57,11/8/2015
1446986508,13:41:48,24.1,57,11/8/2015
1446986816,13:46:56,24.2,57,11/8/2015
1446987123,13:52:03,24.4,56,11/8/2015
1446987380,13:56:20,24.5,56,11/8/2015
1446987686,14:01:26,24.9,56,11/8/2015
1446987994,14:06:34,25.6,55,11/8/2015
1446988302,14:11:42,26.7,53,11/8/2015
1446988609,14:16:49,27.8,50,11/8/2015
1446988918,14:21:58,29,48,11/8/2015
1446989225,14:27:05,30.1,45,11/8/2015
1446989533,14:32:13,31.1,43,11/8/2015
1446989841,14:37:21,31.7,42,11/8/2015
1446990148,14:42:28,31.9,41,11/8/2015
1446990456,14:47:36,31.9,41,11/8/2015
1446990762,14:52:42,31.7,40,11/8/2015
1446991019,14:56:59,31.2,40,11/8/2015
1446991327,15:02:07,30.5,41,11/8/2015
1446991635,15:07:15,30.2,42,11/8/2015
1446991942,15:12:22,30.3,42,11/8/2015
1446992249,15:17:29,30.4,41,11/8/2015
1446992557,15:22:37,30.1,41,11/8/2015
1446992865,15:27:45,29.3,42,11/8/2015
1446993173,15:32:53,28.6,43,11/8/2015
1446993481,15:38:01,27.9,44,11/8/2015
1446993787,15:43:07,27.4,46,11/8/2015
1446994095,15:48:15,27,47,11/8/2015
1446994403,15:53:23,26.7,48,11/8/2015
1446994659,15:57:39,26.4,48,11/8/2015
1446994968,16:02:48,26,49,11/8/2015
1446995275,16:07:55,25.5,50,11/8/2015
1446995583,16:13:03,25.1,51,11/8/2015
1446995890,16:18:10,24.7,52,11/8/2015
1446996197,16:23:17,24.4,53,11/8/2015
1446996505,16:28:25,24,54,11/8/2015
1446996812,16:33:32,23.7,54,11/8/2015
1446997120,16:38:40,23.4,55,11/8/2015
1446997429,16:43:49,23,56,11/8/2015
1446997736,16:48:56,22.7,57,11/8/2015
1446998044,16:54:04,22.4,58,11/8/2015
1446998300,16:58:20,22.2,58,11/8/2015
1446998607,17:03:27,22,59,11/8/2015
1446998914,17:08:34,21.8,60,11/8/2015
1446999223,17:13:43,21.6,60,11/8/2015
1446999531,17:18:51,21.4,61,11/8/2015
1446999838,17:23:58,21.2,61,11/8/2015
1447000146,17:29:06,21,62,11/8/2015
1447000452,17:34:12,20.8,62,11/8/2015
1447000760,17:39:20,20.7,63,11/8/2015
1447001068,17:44:28,20.5,63,11/8/2015
1447001375,17:49:35,20.3,64,11/8/2015
1447001684,17:54:44,20.1,64,11/8/2015
1447001940,17:59:00,19.9,65,11/8/2015
1447002247,18:04:07,19.8,65,11/8/2015
1447002554,18:09:14,19.6,66,11/8/2015
1447002862,18:14:22,19.5,66,11/8/2015
1447003170,18:19:30,19.4,67,11/8/2015
1447003477,18:24:37,19.3,67,11/8/2015
1447003785,18:29:45,19.2,67,11/8/2015
1447004093,18:34:53,19.1,68,11/8/2015
1447004400,18:40:00,19,68,11/8/2015
1447004708,18:45:08,18.9,68,11/8/2015
1447005015,18:50:15,18.8,68,11/8/2015
1447005323,18:55:23,18.7,68,11/8/2015
1447005579,18:59:39,18.6,68,11/8/2015
1447005887,19:04:47,18.5,69,11/8/2015
1447006195,19:09:55,18.4,69,11/8/2015
1447006502,19:15:02,18.4,69,11/8/2015
1447006810,19:20:10,18.3,69,11/8/2015
1447007117,19:25:17,18.2,70,11/8/2015
1447007425,19:30:25,18.1,70,11/8/2015
1447007732,19:35:32,18,70,11/8/2015
1447008039,19:40:39,18,69,11/8/2015
1447008347,19:45:47,18,69,11/8/2015
1447008655,19:50:55,18.1,69,11/8/2015
1447008962,19:56:02,18.1,68,11/8/2015
1447009219,20:00:19,18.1,68,11/8/2015
1447009527,20:05:27,18.1,68,11/8/2015
1447009835,20:10:35,18.1,68,11/8/2015
1447010141,20:15:41,18.1,68,11/8/2015
1447010449,20:20:49,18,69,11/8/2015
1447010758,20:25:58,17.9,69,11/8/2015
1447011065,20:31:05,17.8,69,11/8/2015
1447011373,20:36:13,17.7,69,11/8/2015
1447011680,20:41:20,17.6,70,11/8/2015
1447011988,20:46:28,17.6,70,11/8/2015
1447012296,20:51:36,17.5,70,11/8/2015
1447012603,20:56:43,17.4,70,11/8/2015
1447012860,21:01:00,17.3,70,11/8/2015
1447013167,21:06:07,17.3,70,11/8/2015
1447013475,21:11:15,17.2,71,11/8/2015
1447013783,21:16:23,17.1,71,11/8/2015
1447014090,21:21:30,17.1,71,11/8/2015
1447014398,21:26:38,17,71,11/8/2015
1447014705,21:31:45,17,71,11/8/2015
1447015013,21:36:53,16.9,71,11/8/2015
1447015321,21:42:01,16.9,71,11/8/2015
1447015627,21:47:07,16.8,71,11/8/2015
1447015935,21:52:15,16.7,72,11/8/2015
1447016243,21:57:23,16.7,72,11/8/2015
1447016500,22:01:40,16.6,72,11/8/2015
1447016807,22:06:47,16.6,72,11/8/2015
1447017115,22:11:55,16.5,72,11/8/2015
1447017423,22:17:03,16.5,72,11/8/2015
1447017730,22:22:10,16.4,72,11/8/2015
1447018038,22:27:18,16.3,72,11/8/2015
1447018346,22:32:26,16.3,72,11/8/2015
1447018653,22:37:33,16.2,72,11/8/2015
1447018961,22:42:41,16.2,72,11/8/2015
1447019267,22:47:47,16.1,72,11/8/2015
1447019575,22:52:55,16.1,72,11/8/2015
1447019883,22:58:03,16,72,11/8/2015
1447020139,23:02:19,16,72,11/8/2015
1447020447,23:07:27,15.9,72,11/8/2015
1447020754,23:12:34,15.9,71,11/8/2015
1447021063,23:17:43,15.8,71,11/8/2015
1447021370,23:22:50,15.8,71,11/8/2015
1447021677,23:27:57,15.7,71,11/8/2015
1447021985,23:33:05,15.7,71,11/8/2015
1447022293,23:38:13,15.7,71,11/8/2015
1447022345,23:39:05,15.7,71,11/8/2015
1447022652,23:44:12,15.6,71,11/8/2015
1447022960,23:49:20,15.6,70,11/8/2015
1447023267,23:54:27,15.6,70,11/8/2015
1447023575,23:59:35,15.5,70,11/8/2015
1447023883,0:04:43,15.5,70,11/9/2015
1447024190,0:09:50,15.5,70,11/9/2015
1447024497,0:14:57,15.4,69,11/9/2015
1447024804,0:20:04,15.4,69,11/9/2015
1447025062,0:24:22,15.4,69,11/9/2015
1447025369,0:29:29,15.3,70,11/9/2015
1447025677,0:34:37,15.3,70,11/9/2015
1447025985,0:39:45,15.3,70,11/9/2015
1447026291,0:44:51,15.2,70,11/9/2015
1447026599,0:49:59,15.2,71,11/9/2015
1447026907,0:55:07,15.1,71,11/9/2015
1447027214,1:00:14,15.1,70,11/9/2015
1447027522,1:05:22,15.1,70,11/9/2015
1447027829,1:10:29,15,70,11/9/2015
1447028137,1:15:37,15.1,70,11/9/2015
1447028393,1:19:53,15.1,70,11/9/2015
1447028701,1:25:01,15.1,70,11/9/2015
1447029009,1:30:09,15.1,70,11/9/2015
1447029316,1:35:16,15.1,70,11/9/2015
1447029624,1:40:24,15.1,69,11/9/2015
1447029931,1:45:31,15.1,69,11/9/2015
1447030239,1:50:39,15.2,68,11/9/2015
1447030547,1:55:47,15.3,67,11/9/2015
1447030854,2:00:54,15.6,65,11/9/2015
1447031162,2:06:02,15.9,64,11/9/2015
1447031470,2:11:10,16.2,63,11/9/2015
1447031777,2:16:17,16.4,61,11/9/2015
1447032033,2:20:33,16.5,61,11/9/2015
1447032341,2:25:41,16.7,61,11/9/2015
1447032649,2:30:49,16.7,60,11/9/2015
1447032956,2:35:56,16.8,59,11/9/2015
1447033264,2:41:04,16.9,59,11/9/2015
1447033572,2:46:12,16.9,59,11/9/2015
1447033879,2:51:19,17,58,11/9/2015
1447034187,2:56:27,17,58,11/9/2015
1447034494,3:01:34,17.1,57,11/9/2015
1447034802,3:06:42,17.3,57,11/9/2015
1447035110,3:11:50,17.4,56,11/9/2015
1447035417,3:16:57,17.5,55,11/9/2015
1447035674,3:21:14,17.5,55,11/9/2015
1447035981,3:26:21,17.6,54,11/9/2015
1447036289,3:31:29,17.6,54,11/9/2015
1447036596,3:36:36,17.7,54,11/9/2015
1447036904,3:41:44,17.7,54,11/9/2015
1447037212,3:46:52,17.6,54,11/9/2015
1447037519,3:51:59,17.6,54,11/9/2015
1447037827,3:57:07,17.5,54,11/9/2015
1447038135,4:02:15,17.4,54,11/9/2015
1447038442,4:07:22,17.3,55,11/9/2015
1447038750,4:12:30,17.2,55,11/9/2015
1447039057,4:17:37,17.1,55,11/9/2015
1447039314,4:21:54,17.1,55,11/9/2015
1447039621,4:27:01,17,55,11/9/2015
1447039929,4:32:09,17,55,11/9/2015
1447040237,4:37:17,16.9,56,11/9/2015
1447040544,4:42:24,16.9,56,11/9/2015
1447040852,4:47:32,16.9,56,11/9/2015
1447041159,4:52:39,16.8,56,11/9/2015
1447041467,4:57:47,16.8,56,11/9/2015
1447041775,5:02:55,16.7,57,11/9/2015
1447042082,5:08:02,16.6,57,11/9/2015
1447042390,5:13:10,16.6,57,11/9/2015
1447042698,5:18:18,16.6,57,11/9/2015
1447042954,5:22:34,16.6,58,11/9/2015
1447043261,5:27:41,16.6,58,11/9/2015
1447043569,5:32:49,16.7,58,11/9/2015
1447043877,5:37:57,16.7,58,11/9/2015
1447044184,5:43:04,16.7,57,11/9/2015
1447044492,5:48:12,16.7,57,11/9/2015
1447044800,5:53:20,16.7,57,11/9/2015
1447045107,5:58:27,16.6,57,11/9/2015
1447045415,6:03:35,16.6,57,11/9/2015
1447045722,6:08:42,16.6,58,11/9/2015
1447046030,6:13:50,16.6,58,11/9/2015
1447046338,6:18:58,16.6,58,11/9/2015
1447046594,6:23:14,16.6,58,11/9/2015
1447046902,6:28:22,16.6,58,11/9/2015
1447047209,6:33:29,16.6,58,11/9/2015
1447047517,6:38:37,16.6,58,11/9/2015
1447047824,6:43:44,16.6,58,11/9/2015
1447048132,6:48:52,16.6,58,11/9/2015
1447048440,6:54:00,16.6,59,11/9/2015
1447048747,6:59:07,16.6,59,11/9/2015
1447049055,7:04:15,16.5,58,11/9/2015
1447049363,7:09:23,16.5,58,11/9/2015
1447049669,7:14:29,16.5,58,11/9/2015
1447049977,7:19:37,16.4,58,11/9/2015
1447050233,7:23:53,16.4,58,11/9/2015
1447050541,7:29:01,16.4,58,11/9/2015
1447050848,7:34:08,16.4,58,11/9/2015
1447051156,7:39:16,16.3,58,11/9/2015
1447051464,7:44:24,16.3,58,11/9/2015
1447051771,7:49:31,16.3,58,11/9/2015
1447052080,7:54:40,16.3,59,11/9/2015
1447052387,7:59:47,16.3,59,11/9/2015
1447052694,8:04:54,16.3,58,11/9/2015
1447053002,8:10:02,16.4,59,11/9/2015
1447053309,8:15:09,16.4,59,11/9/2015
1447053617,8:20:17,16.4,59,11/9/2015
1447053874,8:24:34,16.4,60,11/9/2015
1447054182,8:29:42,16.4,61,11/9/2015
1447054489,8:34:49,16.4,61,11/9/2015
1447054796,8:39:56,16.4,62,11/9/2015
1447055104,8:45:04,16.5,63,11/9/2015
1447055411,8:50:11,16.8,63,11/9/2015
1447055719,8:55:19,17,63,11/9/2015
1447056027,9:00:27,17.1,62,11/9/2015
1447056334,9:05:34,17.3,62,11/9/2015
1447056642,9:10:42,17.5,61,11/9/2015
1447056949,9:15:49,17.7,61,11/9/2015
1447057257,9:20:57,17.9,60,11/9/2015
1447057513,9:25:13,18.1,60,11/9/2015
1447057821,9:30:21,18.3,59,11/9/2015
1447058129,9:35:29,18.4,59,11/9/2015
1447058436,9:40:36,18.5,60,11/9/2015
1447058744,9:45:44,18.5,59,11/9/2015
1447059052,9:50:52,18.6,59,11/9/2015
1447059359,9:55:59,18.6,59,11/9/2015
1447059667,10:01:07,18.7,59,11/9/2015
1447059974,10:06:14,18.6,59,11/9/2015
1447060282,10:11:22,18.6,59,11/9/2015
1447060590,10:16:30,18.6,59,11/9/2015
1447060897,10:21:37,18.6,59,11/9/2015
1447061205,10:26:45,18.7,59,11/9/2015
1447061461,10:31:01,18.7,59,11/9/2015
1447061769,10:36:09,18.7,59,11/9/2015
1447062076,10:41:16,18.7,59,11/9/2015
1447062384,10:46:24,18.7,59,11/9/2015
1447062692,10:51:32,18.8,59,11/9/2015
1447062999,10:56:39,18.8,59,11/9/2015
1447063307,11:01:47,18.9,59,11/9/2015
1447063614,11:06:54,19,59,11/9/2015
1447063922,11:12:02,19.1,59,11/9/2015
1447064230,11:17:10,19.1,59,11/9/2015
1447064537,11:22:17,19.1,59,11/9/2015
1447064845,11:27:25,19.1,59,11/9/2015
1447065101,11:31:41,19.1,59,11/9/2015
1447065409,11:36:49,19,60,11/9/2015
1447065717,11:41:57,19,60,11/9/2015
1447066024,11:47:04,19,60,11/9/2015
1447066332,11:52:12,19,61,11/9/2015
1447066639,11:57:19,19,62,11/9/2015
1447066947,12:02:27,18.9,62,11/9/2015
1447067255,12:07:35,18.9,63,11/9/2015
1447067562,12:12:42,18.9,64,11/9/2015
1447067869,12:17:49,18.9,65,11/9/2015
1447068176,12:22:56,18.9,65,11/9/2015
1447068485,12:28:05,18.9,65,11/9/2015
1447068741,12:32:21,18.9,64,11/9/2015
1447069049,12:37:29,18.8,64,11/9/2015
1447069357,12:42:37,18.9,64,11/9/2015
1447069663,12:47:43,18.9,63,11/9/2015
1447069971,12:52:51,18.9,63,11/9/2015
1447070280,12:58:00,18.9,63,11/9/2015
1447070587,13:03:07,19,63,11/9/2015
1447070895,13:08:15,19.1,63,11/9/2015
1447071202,13:13:22,19.1,63,11/9/2015
1447071510,13:18:30,19.1,63,11/9/2015
1447071818,13:23:38,19.1,62,11/9/2015
1447072125,13:28:45,19.1,62,11/9/2015
1447072382,13:33:02,19.1,62,11/9/2015
1447072689,13:38:09,19.2,62,11/9/2015
1447072997,13:43:17,19.2,61,11/9/2015
1447073304,13:48:24,19.2,59,11/9/2015
1447073612,13:53:32,19.2,58,11/9/2015
1447073920,13:58:40,19.2,57,11/9/2015
1447074227,14:03:47,19.3,57,11/9/2015
1447074534,14:08:54,19.4,57,11/9/2015
1447074842,14:14:02,19.4,56,11/9/2015
1447075150,14:19:10,19.3,56,11/9/2015
1447075458,14:24:18,19.4,56,11/9/2015
1447075764,14:29:24,19.3,55,11/9/2015
1447076021,14:33:41,19.3,55,11/9/2015
1447076328,14:38:48,19.3,55,11/9/2015
1447076636,14:43:56,19.3,55,11/9/2015
1447076944,14:49:04,19.2,55,11/9/2015
1447077251,14:54:11,19.2,54,11/9/2015
1447077559,14:59:19,19.3,53,11/9/2015
1447077866,15:04:26,19.3,52,11/9/2015
1447078175,15:09:35,19.4,52,11/9/2015
1447078483,15:14:43,19.5,52,11/9/2015
1447078790,15:19:50,19.5,52,11/9/2015
1447079098,15:24:58,19.4,51,11/9/2015
1447079406,15:30:06,19.4,52,11/9/2015
1447079662,15:34:22,19.4,52,11/9/2015
1447079969,15:39:29,19.4,52,11/9/2015
1447080277,15:44:37,19.4,52,11/9/2015
1447080585,15:49:45,19.4,52,11/9/2015
1447080892,15:54:52,19.3,52,11/9/2015
1447081200,16:00:00,19.3,53,11/9/2015
1447081508,16:05:08,19.2,53,11/9/2015
1447081814,16:10:14,19.1,53,11/9/2015
1447082122,16:15:22,19.1,53,11/9/2015
1447082429,16:20:29,19,54,11/9/2015
1447082737,16:25:37,19,54,11/9/2015
1447083046,16:30:46,18.9,54,11/9/2015
1447083353,16:35:53,18.9,54,11/9/2015
1447083609,16:40:09,18.8,54,11/9/2015
1447083916,16:45:16,18.7,54,11/9/2015
1447084224,16:50:24,18.6,55,11/9/2015
1447084531,16:55:31,18.5,55,11/9/2015
1447084839,17:00:39,18.4,55,11/9/2015
1447085147,17:05:47,18.3,55,11/9/2015
1447085454,17:10:54,18.2,55,11/9/2015
1447085762,17:16:02,18.1,56,11/9/2015
1447086070,17:21:10,18,56,11/9/2015
1447086377,17:26:17,17.9,56,11/9/2015
1447086685,17:31:25,17.9,57,11/9/2015
1447086992,17:36:32,17.8,57,11/9/2015
1447087250,17:40:50,17.8,58,11/9/2015
1447087557,17:45:57,17.8,58,11/9/2015
1447087864,17:51:04,17.7,58,11/9/2015
1447088172,17:56:12,17.6,58,11/9/2015
1447088480,18:01:20,17.6,58,11/9/2015
1447088788,18:06:28,17.5,58,11/9/2015
1447089094,18:11:34,17.5,59,11/9/2015
1447089402,18:16:42,17.4,58,11/9/2015
1447089710,18:21:50,17.3,59,11/9/2015
1447090017,18:26:57,17.2,59,11/9/2015
1447090325,18:32:05,17.2,59,11/9/2015
1447090633,18:37:13,17.1,59,11/9/2015
1447090889,18:41:29,17.1,60,11/9/2015
1447091197,18:46:37,17,60,11/9/2015
1447091504,18:51:44,16.9,60,11/9/2015
1447091812,18:56:52,16.9,60,11/9/2015
1447092119,19:01:59,16.8,59,11/9/2015
1447092427,19:07:07,16.8,60,11/9/2015
1447092735,19:12:15,16.7,60,11/9/2015
1447093042,19:17:22,16.7,60,11/9/2015
1447093350,19:22:30,16.6,61,11/9/2015
1447093657,19:27:37,16.6,60,11/9/2015
1447093965,19:32:45,16.5,61,11/9/2015
1447094273,19:37:53,16.5,61,11/9/2015
1447094529,19:42:09,16.5,61,11/9/2015
1447094837,19:47:17,16.5,61,11/9/2015
1447095144,19:52:24,16.4,63,11/9/2015
1447095452,19:57:32,16.4,62,11/9/2015
1447095759,20:02:39,16.3,62,11/9/2015
1447096067,20:07:47,16.3,62,11/9/2015
1447096375,20:12:55,16.3,63,11/9/2015
1447096682,20:18:02,16.2,63,11/9/2015
1447096990,20:23:10,16.2,64,11/9/2015
1447097298,20:28:18,16.1,64,11/9/2015
1447097605,20:33:25,16.1,64,11/9/2015
1447097913,20:38:33,16.1,64,11/9/2015
1447098168,20:42:48,16,64,11/9/2015
1447098476,20:47:56,16,65,11/9/2015
1447098784,20:53:04,15.9,65,11/9/2015
1447099092,20:58:12,15.9,65,11/9/2015
1447099400,21:03:20,15.9,65,11/9/2015
1447099707,21:08:27,15.8,66,11/9/2015
1447100015,21:13:35,15.8,66,11/9/2015
1447100322,21:18:42,15.7,66,11/9/2015
1447100630,21:23:50,15.7,66,11/9/2015
1447100938,21:28:58,15.6,67,11/9/2015
1447101245,21:34:05,15.6,67,11/9/2015
1447101553,21:39:13,15.5,67,11/9/2015
1447101809,21:43:29,15.5,68,11/9/2015
1447102117,21:48:37,15.4,68,11/9/2015
1447102425,21:53:45,15.4,68,11/9/2015
1447102732,21:58:52,15.3,68,11/9/2015
1447103040,22:04:00,15.3,68,11/9/2015
1447103347,22:09:07,15.3,69,11/9/2015
1447103655,22:14:15,15.3,68,11/9/2015
1447103911,22:18:31,15.3,68,11/9/2015
1447104219,22:23:39,15.2,68,11/9/2015
1447104527,22:28:47,15.2,69,11/9/2015
1447104834,22:33:54,15.2,67,11/9/2015
1447105142,22:39:02,15.2,67,11/9/2015
1447105448,22:44:08,15.1,67,11/9/2015
1447105756,22:49:16,15.1,67,11/9/2015
1447106065,22:54:25,15.1,67,11/9/2015
1447106372,22:59:32,15,67,11/9/2015
1447106679,23:04:39,15,67,11/9/2015
1447106987,23:09:47,15,67,11/9/2015
1447107295,23:14:55,15,66,11/9/2015
1447107551,23:19:11,15,66,11/9/2015
1447107858,23:24:18,15,66,11/9/2015
1447108166,23:29:26,15,66,11/9/2015
1447108474,23:34:34,15,65,11/9/2015
1447108782,23:39:42,15,65,11/9/2015
1447109090,23:44:50,15,65,11/9/2015
1447109397,23:49:57,15,66,11/9/2015
1447109704,23:55:04,15,65,11/9/2015
1447110011,0:00:11,15,65,11/10/2015
1447110320,0:05:20,14.9,65,11/10/2015
1447110628,0:10:28,14.9,66,11/10/2015
1447110934,0:15:34,14.9,65,11/10/2015
1447111191,0:19:51,14.9,66,11/10/2015
1447111498,0:24:58,14.9,66,11/10/2015
1447111806,0:30:06,14.8,66,11/10/2015
1447112114,0:35:14,14.8,66,11/10/2015
1447112422,0:40:22,14.8,66,11/10/2015
1447112729,0:45:29,14.8,65,11/10/2015
1447113036,0:50:36,14.8,65,11/10/2015
1447113344,0:55:44,14.8,66,11/10/2015
1447113652,1:00:52,14.8,66,11/10/2015
1447113959,1:05:59,14.7,66,11/10/2015
1447114267,1:11:07,14.7,66,11/10/2015
1447114574,1:16:14,14.7,65,11/10/2015
1447114831,1:20:31,14.7,65,11/10/2015
1447115138,1:25:38,14.8,65,11/10/2015
1447115446,1:30:46,14.8,65,11/10/2015
1447115754,1:35:54,14.8,65,11/10/2015
1447116061,1:41:01,14.8,65,11/10/2015
1447116369,1:46:09,14.8,65,11/10/2015
1447116676,1:51:16,14.9,64,11/10/2015
1447116984,1:56:24,14.9,64,11/10/2015
1447117292,2:01:32,14.9,64,11/10/2015
1447117599,2:06:39,14.9,64,11/10/2015
1447117907,2:11:47,14.9,64,11/10/2015
1447118215,2:16:55,14.9,64,11/10/2015
1447118471,2:21:11,14.9,63,11/10/2015
1447118779,2:26:19,15,64,11/10/2015
1447119086,2:31:26,15,63,11/10/2015
1447119394,2:36:34,15,63,11/10/2015
1447119701,2:41:41,15,64,11/10/2015
1447120009,2:46:49,15,63,11/10/2015
1447120317,2:51:57,15,63,11/10/2015
1447120624,2:57:04,14.9,63,11/10/2015
1447120932,3:02:12,14.9,63,11/10/2015
1447121239,3:07:19,14.9,63,11/10/2015
1447121547,3:12:27,14.9,63,11/10/2015
1447121855,3:17:35,14.8,63,11/10/2015
1447122162,3:22:42,14.8,63,11/10/2015
1447122419,3:26:59,14.8,63,11/10/2015
1447122726,3:32:06,14.8,63,11/10/2015
1447123034,3:37:14,14.8,64,11/10/2015
1447123342,3:42:22,14.8,64,11/10/2015
1447123649,3:47:29,14.7,64,11/10/2015
1447123957,3:52:37,14.7,64,11/10/2015
1447124264,3:57:44,14.7,64,11/10/2015
1447124572,4:02:52,14.6,64,11/10/2015
1447124880,4:08:00,14.6,64,11/10/2015
1447125187,4:13:07,14.6,64,11/10/2015
1447125495,4:18:15,14.5,64,11/10/2015
1447125802,4:23:22,14.5,64,11/10/2015
1447126059,4:27:39,14.4,65,11/10/2015
1447126366,4:32:46,14.4,65,11/10/2015
1447126674,4:37:54,14.4,65,11/10/2015
1447126982,4:43:02,14.3,65,11/10/2015
1447127289,4:48:09,14.3,65,11/10/2015
1447127597,4:53:17,14.3,65,11/10/2015
1447127904,4:58:24,14.3,65,11/10/2015
1447128212,5:03:32,14.3,65,11/10/2015
1447128520,5:08:40,14.2,65,11/10/2015
1447128827,5:13:47,14.2,66,11/10/2015
1447129135,5:18:55,14.2,66,11/10/2015
1447129443,5:24:03,14.2,66,11/10/2015
1447129699,5:28:19,14.2,66,11/10/2015
1447130007,5:33:27,14.2,66,11/10/2015
1447130314,5:38:34,14.2,66,11/10/2015
1447130622,5:43:42,14.2,66,11/10/2015
1447130929,5:48:49,14.1,66,11/10/2015
1447131237,5:53:57,14.1,67,11/10/2015
1447131545,5:59:05,14.1,66,11/10/2015
1447131852,6:04:12,14,67,11/10/2015
1447132160,6:09:20,14,67,11/10/2015
1447132467,6:14:27,14,67,11/10/2015
1447132775,6:19:35,14,67,11/10/2015
1447133082,6:24:42,14,67,11/10/2015
1447133389,6:29:49,13.9,67,11/10/2015
1447133646,6:34:06,13.9,67,11/10/2015
1447133953,6:39:13,13.9,67,11/10/2015
1447134261,6:44:21,13.9,67,11/10/2015
1447134569,6:49:29,13.9,68,11/10/2015
1447134876,6:54:36,13.9,68,11/10/2015
1447135184,6:59:44,13.9,68,11/10/2015
1447135492,7:04:52,13.8,68,11/10/2015
1447135800,7:10:00,13.8,68,11/10/2015
1447136107,7:15:07,13.8,68,11/10/2015
1447136414,7:20:14,13.8,69,11/10/2015
1447136723,7:25:23,13.8,69,11/10/2015
1447137030,7:30:30,13.8,68,11/10/2015
1447137286,7:34:46,13.8,68,11/10/2015
1447137593,7:39:53,13.8,68,11/10/2015
1447137902,7:45:02,13.8,68,11/10/2015
1447138210,7:50:10,13.8,68,11/10/2015
1447138516,7:55:16,13.8,68,11/10/2015
1447138824,8:00:24,13.7,69,11/10/2015
1447139132,8:05:32,13.7,68,11/10/2015
1447139439,8:10:39,13.7,69,11/10/2015
1447139748,8:15:48,13.7,69,11/10/2015
1447140055,8:20:55,13.7,69,11/10/2015
1447140362,8:26:02,13.7,68,11/10/2015
1447140670,8:31:10,13.7,68,11/10/2015
1447140926,8:35:26,13.7,68,11/10/2015
1447141234,8:40:34,13.8,68,11/10/2015
1447141542,8:45:42,13.8,69,11/10/2015
1447141850,8:50:50,13.8,69,11/10/2015
1447142156,8:55:56,13.8,69,11/10/2015
1447142464,9:01:04,13.9,69,11/10/2015
1447142773,9:06:13,13.9,69,11/10/2015
1447143080,9:11:20,14,68,11/10/2015
1447143388,9:16:28,14,68,11/10/2015
1447143696,9:21:36,14.1,68,11/10/2015
1447144002,9:26:42,14.1,68,11/10/2015
1447144310,9:31:50,14.2,67,11/10/2015
1447144567,9:36:07,14.2,67,11/10/2015
1447144875,9:41:15,14.3,66,11/10/2015
1447145181,9:46:21,14.4,66,11/10/2015
1447145489,9:51:29,14.5,65,11/10/2015
1447145797,9:56:37,14.6,65,11/10/2015
1447146104,10:01:44,14.6,64,11/10/2015
1447146412,10:06:52,14.7,64,11/10/2015
1447146719,10:11:59,14.8,63,11/10/2015
1447147027,10:17:07,14.9,62,11/10/2015
1447147335,10:22:15,15,61,11/10/2015
1447147642,10:27:22,15.1,60,11/10/2015
1447147950,10:32:30,15.3,59,11/10/2015
1447148207,10:36:47,15.4,59,11/10/2015
1447148515,10:41:55,15.5,58,11/10/2015
1447148821,10:47:01,15.7,57,11/10/2015
1447149129,10:52:09,15.8,55,11/10/2015
1447149437,10:57:17,15.9,54,11/10/2015
1447149744,11:02:24,16.1,53,11/10/2015
1447150052,11:07:32,16.3,54,11/10/2015
1447150360,11:12:40,16.4,52,11/10/2015
1447150667,11:17:47,16.6,51,11/10/2015
1447150975,11:22:55,16.7,51,11/10/2015
1447151283,11:28:03,16.9,50,11/10/2015
